,training_time,elbo_train,reconstruction_loss_train,kl_local_train,elbo_validation,reconstruction_loss_validation,kl_local_validation,mean_1_lb,mean_1_ub,mean_2_lb,mean_2_ub,mean_1_point,mean_2_point,vars_1_lb,vars_1_ub,vars_2_lb,vars_2_ub,vars_1_point,vars_2_point,prsn_lb,prsn_ub,prsn_point,sprm_lb,sprm_ub,sprm_point
0,176.16166949272156,4.332548141479492,4.319739818572998,0.0128085128962993,4.317095756530762,4.303860664367676,0.0132353259250521,7.344832563400269,7.4456825971603395,7.536687648296356,7.64448744058609,7.393347263336182,7.593202590942383,10.749624371528624,11.395421695709228,11.189316248893736,11.711991453170777,11.055628776550291,11.460728645324709,0.3068011805415153,0.3350330397486686,0.3217535573244094,0.2976063029337219,0.3305314718310246,0.3134852651493411
1,170.86709117889404,4.342194557189941,4.309288501739502,0.0329059734940528,4.34995174407959,4.324007987976074,0.0259437598288059,7.436109960079193,7.53587498664856,7.570542597770691,7.675239992141724,7.484921455383301,7.61704158782959,11.113470697402954,11.68602249622345,11.366978216171264,11.942400908470152,11.361477851867676,11.656771659851074,0.2986273974180221,0.3279959961771965,0.3143536749482155,0.2900686743782272,0.3185458888118076,0.3072232022048015
2,170.7768430709839,4.325561046600342,4.312014102935791,0.0135468021035194,4.303659439086914,4.2830328941345215,0.0206263102591037,7.473814845085144,7.574137449264526,7.446157455444336,7.545932400226593,7.522253036499023,7.497310638427734,11.141406345367432,11.746605253219604,11.080670952796936,11.638052296638488,11.448230743408203,11.350594520568848,0.3038879051804543,0.335539860278368,0.3197823604941368,0.2946316336062996,0.3261388776980432,0.3109182526487357
3,170.77693915367126,4.33317232131958,4.328762531280518,0.0044097122736275,4.279314041137695,4.272067546844482,0.0072466311976313,7.522527492046356,7.630642414093018,7.36199254989624,7.454645097255707,7.579575061798096,7.411948680877685,11.196385884284972,11.875690603256226,10.91473891735077,11.6004380941391,11.499950408935549,11.198830604553224,0.3050630800426006,0.3362288154661655,0.320402588546276,0.2949972279901415,0.3272110584672346,0.3115069965047227
4,185.01004433631897,4.325950145721436,4.305874347686768,0.0200757291167974,4.3255391120910645,4.2939934730529785,0.0315455347299575,7.44291764497757,7.542892527580261,7.416702461242676,7.515565061569214,7.495089530944824,7.467756271362305,11.192878222465517,11.807433104515075,11.170627927780153,11.722068119049071,11.479884147644045,11.435473442077637,0.296313127875328,0.3302608013153076,0.3113597282767296,0.2850089911683078,0.3214088773221259,0.3031588593842946
5,168.98848843574524,4.326105117797852,4.299185276031494,0.0269200075417757,4.304189682006836,4.294588565826416,0.0096010956913232,7.386069977283478,7.491307544708252,7.481599843502044,7.589592492580413,7.440719127655029,7.534134387969971,11.032883048057556,11.613585305213928,11.233561182022097,11.863233041763303,11.360639572143556,11.5314359664917,0.3125301569700241,0.3456192195415496,0.3285343635082245,0.3042473447045348,0.3382464093551893,0.3197602054380606
6,185.01002717018127,4.33383846282959,4.315220832824707,0.0186178050935268,4.305858612060547,4.285093307495117,0.0207652281969785,7.453717637062073,7.543612611293793,7.420314931869507,7.508622670173645,7.501688003540039,7.466207981109619,11.1743115901947,11.749973273277282,11.08614478111267,11.760536170005798,11.46777629852295,11.433915138244627,0.3017214365303516,0.3307533763349056,0.3167659711837768,0.2892307798789035,0.3199536804481899,0.3061097009370496
7,177.128009557724,4.335596084594727,4.306019306182861,0.0295769963413476,4.272112846374512,4.258022308349609,0.0140905538573861,7.487542521953583,7.602155005931854,7.415717530250549,7.503737688064575,7.538862228393555,7.462657928466797,11.162934923171996,11.728175044059752,11.020210099220275,11.586297011375429,11.430532455444336,11.286581039428713,0.2981999337673187,0.3313499137759208,0.3146136805415153,0.2891387376430562,0.3229745662522903,0.3059155236121788
8,169.02990651130676,4.337162971496582,4.329263687133789,0.0078994305804371,4.344086647033691,4.341360569000244,0.0027261504437774,7.51208997964859,7.611569786071778,7.333452606201172,7.443509912490844,7.56802225112915,7.393394947052002,11.196515417099,11.794292163848876,10.816383719444277,11.32973153591156,11.479199409484863,11.111233711242676,0.3126479372382164,0.3451683029532432,0.3296316662430763,0.3030581633399127,0.3341551227452901,0.3190881707529295
9,185.0100574493408,4.337558746337891,4.318894863128662,0.018664052709937,4.340740203857422,4.327812671661377,0.0129277175292372,7.479194915294647,7.577502298355102,7.432054948806763,7.537574911117554,7.529639720916748,7.477480888366699,10.970744848251345,11.622239327430725,10.982342004776,11.567144536972046,11.32094955444336,11.27059555053711,0.301594990491867,0.3347448028624057,0.3170029270648956,0.2936319181503492,0.3284232202621862,0.30986520712823
10,183.2412827014923,4.337968349456787,4.3142266273498535,0.0237417723983526,4.328813552856445,4.312328338623047,0.0164849944412708,7.453665065765381,7.552510011196136,7.454107356071472,7.558517491817474,7.506051540374756,7.507411479949951,10.998748350143432,11.63551106452942,10.954545068740844,11.655279660224917,11.315579414367676,11.308045387268066,0.3007665432989597,0.3350829318165779,0.3188992244005203,0.2915945603160211,0.327953739374718,0.3105429007514366
11,166.74317574501038,4.327668190002441,4.304589748382568,0.0230786688625812,4.314835548400879,4.300198554992676,0.0146368099376559,7.348922538757324,7.435057520866394,7.55410236120224,7.654445111751556,7.390634536743164,7.598923206329346,11.005067491531372,11.500212478637694,11.3485853433609,11.903301644325255,11.250365257263184,11.636141777038574,0.3018172398209572,0.3362406231462955,0.3175360369682312,0.2967760176971405,0.3280842241861925,0.3103534889607331
12,180.28699207305908,4.312100887298584,4.300826072692871,0.0112748080864548,4.343789100646973,4.3261399269104,0.017649283632636,7.285334920883178,7.392517352104187,7.51772985458374,7.610130035877228,7.344550609588623,7.565017223358154,10.821592354774475,11.416295552253723,11.259823107719422,11.921441173553466,11.144880294799805,11.564759254455566,0.2959244288504123,0.3284727051854133,0.3118137151002884,0.2875440968348642,0.3228078632551831,0.3035471858267924
13,201.9694905281067,4.336387634277344,4.32532262802124,0.0110650872811675,4.332422733306885,4.308352947235107,0.0240699127316474,7.676492547988891,7.776674997806549,7.294974982738495,7.395552504062652,7.728275775909424,7.342667102813721,11.415966606140136,12.098970341682431,10.66714780330658,11.30838930606842,11.769015312194824,10.98275661468506,0.3069633245468139,0.3391098782420158,0.3225293895602226,0.302150051369506,0.3300798908263498,0.3151725021810777
14,177.39435625076294,4.329415321350098,4.323916435241699,0.0054988847114145,4.32118558883667,4.3121337890625,0.0090515706688165,7.506160080432892,7.606677436828613,7.383384966850281,7.493767666816711,7.557129383087158,7.432397365570068,11.15279462337494,11.72933599948883,10.92944269180298,11.485192012786865,11.471877098083496,11.201642036437988,0.317944859713316,0.3478189922869205,0.3325465315580368,0.3071539222631996,0.3387202852925576,0.3242997843482753
15,201.96950483322144,4.34670877456665,4.342222690582275,0.0044863000512123,4.292501449584961,4.282678604125977,0.0098230419680476,7.338769960403442,7.4471874833106995,7.5927698969841,7.683967447280883,7.391480922698975,7.637636184692383,10.786940670013427,11.487563157081604,11.326642370224,11.969951367378236,11.17123794555664,11.65488624572754,0.2953358441591263,0.3266640678048134,0.3098831263184547,0.2852133340114579,0.3164371032456535,0.3000824501121807
16,195.94996762275696,4.355007648468018,4.345892906188965,0.009114883840084,4.34320068359375,4.341137886047363,0.0020627102348953,7.592249834537506,7.693234968185425,7.361787521839142,7.468769931793213,7.642054557800293,7.413255214691162,11.206292724609376,11.88444550037384,10.808522009849549,11.464690041542053,11.566938400268556,11.124415397644045,0.3096266217529774,0.3419526755809783,0.3256947121024132,0.3016423096935197,0.3331361493405505,0.316766113789526
17,201.96947526931763,4.326560497283936,4.2911376953125,0.0354226902127265,4.306517124176025,4.274411678314209,0.0321056097745895,7.541920053958893,7.64281485080719,7.397112536430359,7.499075078964234,7.592740535736084,7.446239471435547,11.288883805274963,11.9332533121109,11.035483288764954,11.541478562355042,11.65281581878662,11.308467864990234,0.2793251425027847,0.3125528782606125,0.2956695345044136,0.2724678187523219,0.3019767506549172,0.2884639617751898
18,166.9671037197113,4.329263687133789,4.32263708114624,0.0066266884095966,4.3359904289245605,4.327215671539307,0.0087749669328331,7.36229248046875,7.456562387943268,7.531705033779144,7.631072366237641,7.40641975402832,7.5809645652771,10.906948781013488,11.543428111076354,11.231011390686035,11.79299762248993,11.189294815063477,11.531371116638184,0.3022733703255653,0.33378946185112,0.3209477803111076,0.2923674554465614,0.3268515126189669,0.3114358571884334
19,178.9435648918152,4.331389427185059,4.317731380462647,0.0136579545214772,4.313928604125977,4.285116672515869,0.028812114149332,7.257402503490448,7.358952641487122,7.623247647285462,7.719805002212524,7.310006618499756,7.6686625480651855,10.808657360076904,11.418109107017518,11.531453013420103,12.187371373176576,11.100268363952637,11.84170150756836,0.2836674258112907,0.3205603078007698,0.3048773202300072,0.2787270346379009,0.3158153220296797,0.2973909543050932
20,164.9692304134369,4.320712089538574,4.316264152526856,0.00444778194651,4.333466529846191,4.331148147583008,0.0023183305747807,7.490867507457733,7.604744851589203,7.400255036354065,7.507277429103851,7.546412467956543,7.45246696472168,10.985888051986697,11.625320553779602,10.778813433647157,11.388880753517151,11.301756858825684,11.119592666625977,0.3119190894067287,0.3461332432925701,0.3277917748689651,0.3030199891170787,0.334363443662291,0.3190424501504817
21,156.78875875473022,4.328827381134033,4.324496746063232,0.0043307738378643,4.360377311706543,4.342021465301514,0.0183560531586408,7.312835073471069,7.4063150644302365,7.628264975547791,7.732787549495697,7.361061573028564,7.681445121765137,10.88830599784851,11.50726809501648,11.607855868339538,12.303332567214966,11.23164176940918,11.922791481018066,0.29967270642519,0.3344244547188282,0.3166510179638863,0.2937673508775318,0.3276464025308163,0.3094601871030333
22,156.36223673820496,4.323428630828857,4.308929920196533,0.0144988605752587,4.281912326812744,4.260477542877197,0.0214347075670957,7.431842482089996,7.528929913043976,7.490830039978027,7.583315110206604,7.484958648681641,7.532533645629883,11.095202684402466,11.651797223091124,11.075344777107238,11.693493461608886,11.338301658630373,11.443737983703612,0.3029755622148514,0.3370118625462055,0.32127406924963,0.2951387596081718,0.3320499435669804,0.313109329011862
23,176.76048970222473,4.334527492523193,4.3284912109375,0.0060364939272403,4.290735721588135,4.274868965148926,0.0158667061477899,7.192725038528442,7.288999998569489,7.6987524151802065,7.814935028553009,7.239537239074707,7.756102085113525,10.595119285583497,11.173481845855711,11.580222010612488,12.24139482975006,10.91346836090088,11.917737007141112,0.3000543028116226,0.3337257631123065,0.3197518855333328,0.2966820585777749,0.3270842644745717,0.3118316366329576
24,175.77603840827942,4.329886436462402,4.316901683807373,0.0129848374053835,4.331777095794678,4.314868927001953,0.0169081185013055,7.443190014362335,7.545762407779693,7.433709990978241,7.531462502479553,7.497030258178711,7.475777149200439,11.13953845500946,11.615175938606262,10.941244649887086,11.638074254989624,11.377963066101074,11.34032917022705,0.2981678791344165,0.3294455371797085,0.3153505137562751,0.2886258627185045,0.3238766556090745,0.3077201224355156
25,176.51501417160034,4.327195644378662,4.311729431152344,0.0154660288244485,4.324868679046631,4.317606925964356,0.007261814083904,7.428342604637146,7.525664949417115,7.42551748752594,7.511849915981292,7.477545261383057,7.469918251037598,10.98334023952484,11.57366979122162,10.964619493484497,11.583837294578553,11.299344062805176,11.298539161682127,0.3096589796245098,0.3416673503816128,0.3254503747820854,0.2974405749437517,0.3313707224646902,0.3158555779337135
