,training_time,elbo_train,reconstruction_loss_train,kl_local_train,elbo_validation,reconstruction_loss_validation,kl_local_validation,mean_1_lb,mean_1_ub,mean_2_lb,mean_2_ub,mean_1_point,mean_2_point,vars_1_lb,vars_1_ub,vars_2_lb,vars_2_ub,vars_1_point,vars_2_point,prsn_lb,prsn_ub,prsn_point,sprm_lb,sprm_ub,sprm_point
0,144.52533650398254,3.267491817474365,2.819199800491333,0.4482920169830322,3.241835832595825,2.8629701137542725,0.3788657188415527,1.1310050159692764,1.1977175146341323,1.114124995470047,1.181872457265854,1.1627370119094849,1.14934504032135,21.710208225250245,36.00809364318847,13.0664785861969,21.1075379371643,28.17922782897949,16.558595657348633,0.3620833054184914,0.4837720476090908,0.4236258652806282,0.2130633348973598,0.2457928161533039,0.23052002253959
1,143.96918296813965,3.250392198562622,2.7984864711761475,0.4519057869911194,3.013891220092773,2.6371870040893555,0.3767041862010956,1.0655075281858444,1.1142425298690797,1.1214025050401688,1.178205007314682,1.0896929502487185,1.1497440338134766,13.967385530471802,19.41104011535645,24.272829961776733,36.86663017272948,16.369470596313477,29.075294494628903,0.0375445481389761,0.0605774682946503,0.048021729402244,0.0938593444845336,0.1276916728819969,0.1110487333098141
2,145.44185948371887,3.1902992725372314,2.7819087505340576,0.408390611410141,2.999006509780884,2.6592533588409424,0.339753121137619,1.131889969110489,1.1914874970912934,1.1304124504327775,1.1905525296926498,1.1595559120178225,1.1631829738616943,27.496092557907104,46.4680408477783,30.33920583724976,51.66519975662231,35.341827392578125,39.04358673095703,0.4282396771013737,0.6043843924999237,0.5195133513212205,0.2061964304352802,0.2378407069403566,0.2237645190023386
3,142.14431428909302,3.2205147743225098,2.7587623596191406,0.461752325296402,3.074211835861206,2.682070255279541,0.3921416699886322,1.1085900366306305,1.1694375276565552,1.1207799583673477,1.1710874944925307,1.142091989517212,1.145084023475647,22.676057720184325,47.60011510848998,15.555831122398375,18.62798795700073,34.81184768676758,16.968700408935547,0.0072408837964758,0.0244185358751565,0.0162318739248439,0.0223876995522482,0.0555893016702773,0.040551841213474
4,143.10193991661072,3.3016414642333984,2.893390893936157,0.4082504510879516,3.2027571201324463,2.82615327835083,0.3766038715839386,0.9377275124192238,0.9923850044608116,1.1171574652194978,1.1814300030469895,0.9645729064941406,1.1521968841552734,5.186546158790589,12.859908962249742,19.142881870269772,30.62265744209289,7.565532684326172,24.312253952026367,0.2523575432598591,0.4709687434136866,0.366899983137846,0.2568353755968244,0.2918504160063555,0.2744473377499853
5,146.07032752037048,3.269115209579468,2.781612634658813,0.4875026047229767,3.1596031188964844,2.736659526824951,0.4229434728622436,1.103159958124161,1.148870015144348,1.0188799768686294,1.06717249751091,1.1254589557647705,1.0443650484085083,15.10735754966736,19.407732105255125,11.77576413154602,15.53939685821533,16.639156341552734,13.121108055114746,0.0658920956775546,0.1019126892089843,0.0843105706572532,0.0749059733398313,0.1126022943583803,0.0930641928226205
6,148.2223575115204,3.1812751293182373,2.7435193061828613,0.4377557635307312,3.055445671081543,2.670687675476074,0.3847580850124359,1.0889174968004227,1.1364624947309494,1.053972527384758,1.095144984126091,1.1153908967971802,1.0751159191131592,18.453340435028075,22.98635687828064,14.111940050125122,16.421618318557737,20.622058868408203,15.295372009277344,-0.0012934555939864,0.0175822395365685,0.0081589370500296,-0.0368902278691942,-0.0027336386461869,-0.018603692173511
7,232.26515555381772,3.192558765411377,2.7335011959075928,0.4590574502944946,3.1279430389404297,2.670861005783081,0.4570820331573486,1.0926900207996368,1.1411825001239777,1.1620900183916092,1.2082375288009644,1.1171010732650757,1.1846469640731812,18.29738383293152,25.202227544784545,26.083551025390623,32.14277973175049,21.15459442138672,29.096284866333008,-0.0332114018499851,-0.0253476302139461,-0.0293861601501703,-0.1521135712646727,-0.1154118057403786,-0.1329060969531057
8,230.8385694026947,3.18063759803772,2.776489734649658,0.4041478335857391,3.112956047058105,2.715456962585449,0.3974990248680115,0.9970599949359894,1.0454599648714065,1.2148750185966493,1.2819099873304367,1.0213980674743652,1.2476680278778076,14.02402136325836,23.179279565811157,50.65320463180542,94.78891544342038,17.814250946044922,71.02177429199219,0.089914097264409,0.140736012533307,0.1155168740451336,0.1877040406612155,0.2264496944560602,0.2080317433243513
9,148.79309797286987,3.24511194229126,2.8106629848480225,0.4344489276409149,3.100921392440796,2.706068515777588,0.3948528170585632,1.051112523674965,1.099809992313385,1.1431225329637529,1.190717488527298,1.0768779516220093,1.166574001312256,11.848641633987429,14.727099084854126,19.87839756011963,25.334993934631346,13.039194107055664,22.29204559326172,0.1457123458385467,0.1911730829626322,0.1707551385462284,0.1528922366325849,0.1862912073001125,0.1692341876873737
