,training_time,elbo_train,reconstruction_loss_train,kl_local_train,elbo_validation,reconstruction_loss_validation,kl_local_validation,mean_1_lb,mean_1_ub,mean_2_lb,mean_2_ub,mean_1_point,mean_2_point,vars_1_lb,vars_1_ub,vars_2_lb,vars_2_ub,vars_1_point,vars_2_point,prsn_lb,prsn_ub,prsn_point,sprm_lb,sprm_ub,sprm_point
0,158.99316811561584,0.1360712349414825,0.1354132443666458,0.0006579954642802,0.1422768533229828,0.141117051243782,0.0011597955599427,0.1558274932205677,0.1742499984800815,0.0482475008815527,0.0584249994717538,0.165096029639244,0.0531259961426258,2.8030741631984712,4.077752828598023,0.2793814405798913,0.5243891537189482,3.4179110527038574,0.3913931250572204,0.8329334795475006,0.920985060930252,0.8809518760442734,0.5112367063177847,0.5895900155923942,0.5522619842673082
1,147.51964044570923,0.1132658123970031,0.0964637398719787,0.0168020706623792,0.1324694603681564,0.1114112362265586,0.0210582222789526,0.0716949991881847,0.0829725034534931,0.0530375001952052,0.0633674994111061,0.0773349925875663,0.0580269992351532,0.3795875184237957,0.5530439153313635,0.2227868758141994,0.3391851641237736,0.4538084268569946,0.2764992713928222,0.2462080586701631,0.4038812905550002,0.3303354880213737,0.4654300049496088,0.5620785307115351,0.5158707160910527
2,151.34154176712036,0.9296197295188904,0.8088504076004028,0.1207693293690681,0.9448009133338928,0.7992933392524719,0.1455075591802597,2.0074549317359924,2.069010007381439,0.2337500017136335,0.2577325023710727,2.034548044204712,0.2454520016908645,19.41518268585205,20.84616150856018,1.435189950466156,1.8629950076341624,20.074546813964844,1.6454004049301147,0.3071159362792969,0.3463270582258701,0.3270902660489082,0.4020589432956947,0.4286296707939494,0.4148635947458303
3,150.39409804344177,0.1037048995494842,0.0871295481920242,0.0165753532201051,0.131887674331665,0.1142044588923454,0.017683221027255,0.0737000033259391,0.0856625007465481,0.0426374992355704,0.0511524996720254,0.0795710012316703,0.0471179969608783,0.5476525321602821,0.8632250785827636,0.1418892070651054,0.2455428417772054,0.684532642364502,0.1861378103494644,0.2623020522296428,0.4091544210910797,0.3336243686079979,0.46814415018853,0.573734809533211,0.5213552719024431
4,158.9931833744049,0.1254221200942993,0.1052894219756126,0.0201326981186866,0.1096388697624206,0.0950537547469139,0.0145851150155067,0.0277999993413686,0.035557500179857,0.0624425009824335,0.0715625004842877,0.0315129980444908,0.0670589953660965,0.0713076988235116,0.1411905147135257,0.1930287692695856,0.3290576182305812,0.1041587740182876,0.2485609054565429,0.11815499458462,0.2767790906131267,0.1794125920534134,0.2382329380852281,0.3374564707536975,0.2898364756817156
5,179.86742568016052,1.0325855016708374,0.9131891131401062,0.1193963885307312,1.0050073862075806,0.8895710706710815,0.1154362931847572,1.381264990568161,1.4353499948978423,1.0678474962711335,1.109697514772415,1.4082839488983154,1.088465929031372,57.40760040283203,67.55776481628416,68.25619602203369,81.3667064666748,61.69747161865234,73.86380004882812,0.7730827495455742,0.8280526727437973,0.8032656854391098,0.5872123886750344,0.6164251352296253,0.6014845958137045
6,179.89272093772888,2.5713043212890625,2.427666425704956,0.1436379998922348,2.622464656829834,2.460151195526123,0.1623134016990661,9.379895114898682,9.503062343597412,7.025630092620849,7.154632413387298,9.444986343383787,7.084039688110352,622.072055053711,650.4114425659179,334.5926940917969,352.98421478271484,635.9000244140625,344.0093994140625,0.9429017663002014,0.9511927142739296,0.9469357854127884,0.8059009570587955,0.8181926133920902,0.8119271340492038
7,206.5283780097961,1.149486064910889,1.1382184028625488,0.0112676387652754,1.1846592426300049,1.17011559009552,0.0145436869934201,0.0106475000502541,0.0166524996515363,9.46497015953064,9.59155480861664,0.0136969992890954,9.523978233337402,0.0160847935359925,0.0523463314399122,640.6550857543946,666.2671890258789,0.0291820392012596,652.940185546875,0.1845969758927822,0.303678362816572,0.2350244785845279,0.1256478058577164,0.1618598389387527,0.1435841867959982
8,221.51993370056152,2.423999786376953,2.3073761463165283,0.1166236996650695,2.473996877670288,2.3687024116516118,0.1052943542599678,7.288337504863739,7.404667711257934,8.74049253463745,8.864062404632568,7.34571361541748,8.803159713745117,366.4591346740723,385.1081993103027,569.5009140014648,592.8806610107422,376.6959228515625,580.7926025390625,0.9502864703536034,0.9581800639629364,0.9543183034658432,0.8176090953678956,0.8311659663776738,0.8242608020162571
9,244.66948795318604,0.113491341471672,0.092663787305355,0.0208275504410266,0.1161359325051307,0.0954042598605156,0.0207316726446151,0.0930850001052022,0.111905001848936,0.1930374972522258,0.211962503939867,0.1025539934635162,0.2017719894647598,2.0162517547607424,3.9397031784057615,3.851768320798874,4.842540383338928,2.924058437347412,4.391892433166504,0.2101836305111646,0.310915432870388,0.2649851247668266,0.500919983287364,0.5920936355070041,0.5503476445451029
10,186.3130030632019,0.0967850387096405,0.0928267389535904,0.0039583016186952,0.072513572871685,0.069438949227333,0.0030746269039809,0.060542500577867,0.0723525028675794,0.0236475008074194,0.0308574997354298,0.0670439898967742,0.0272740013897418,0.2388731509447098,0.3669905222952366,0.0528118913061916,0.0966623615473508,0.2953740358352661,0.0721047446131706,0.4816931590437889,0.6510788738727569,0.5667118191719055,0.4840826066775576,0.5831363408852898,0.5356870934666405
11,158.98202753067017,0.1878948211669922,0.1575725674629211,0.0303222518414258,0.1993091106414795,0.1660611629486084,0.0332479514181613,0.0435949985869228,0.0528099996969103,0.1161749999970197,0.1307299997657537,0.0481599941849708,0.1234510019421577,0.4296844065189362,0.8314159974455831,0.3869281619787216,0.5914566934108734,0.5935758352279663,0.4784554541110992,0.0739454165101051,0.1535797089338302,0.1106911005824804,0.2170857387713211,0.2889369037359926,0.2514931536111012
